# MODIS Aqua GEOGRAPHIC METADATA TEXT FILE day 2024-03-28
# NFiles = 199, max geo IngestTime = 2024-03-28 17:56:07.627394
# GranuleID,StartDateTime,ArchiveSet,OrbitNumber,DayNightFlag,EastBoundingCoord,NorthBoundingCoord,SouthBoundingCoord,WestBoundingCoord,GRingLongitude1,GRingLongitude2,GRingLongitude3,GRingLongitude4,GRingLatitude1,GRingLatitude2,GRingLatitude3,GRingLatitude4
MYD03.A2024088.0825.061.2024088095006.NRT.hdf,2024-03-28 08:25,61,116536,N,-87.5407696720697,-24.9459737762981,-46.3321467365092,-118.693080425328,-110.710293067493,-87.1800827208812,-89.6045073226982,-118.766573249268,-24.9315274859714,-28.3754497269708,-46.6091302631618,-42.0366561019861
MYD03.A2024088.0830.061.2024088095040.NRT.hdf,2024-03-28 08:30,61,116536,N,-89.559349937803,-41.9894749960756,-64.181294987978,-133.177605255614,-118.654411903123,-88.9875848846708,-90.0389709807993,-133.427989893638,-41.9796952532434,-46.2613589555881,-64.5242240375451,-57.7108637616488
MYD03.A2024088.0835.061.2024088095320.NRT.hdf,2024-03-28 08:35,61,116536,N,-80.7095307399106,-57.7422110129821,-82.0384243216966,-165.782557742001,-133.095327133379,-89.1423524479516,-80.0407154950787,-166.078928881397,-57.7379599408417,-64.0463908968648,-82.1218038566121,-69.0924239656978
MYD03.A2024088.0840.061.2024088095654.NRT.hdf,2024-03-28 08:40,61,116536,B,180,-68.5639696282355,-89.9926465343369,-180,-165.583260073236,-78.8846345189168,66.0706074819049,142.686944085505,-69.3248078905506,-81.5309985254381,-79.4007648680389,-68.195537485934
MYD03.A2024088.0845.061.2024088095254.NRT.hdf,2024-03-28 08:45,61,116536,D,142.32391316621,-56.2307469839853,-80.1523935510996,65.3035084393304,142.325915519695,63.333956125244,71.5365777631204,113.026500329977,-68.5990348890778,-79.8217832201387,-61.7867198303966,-56.002431068772
MYD03.A2024088.0850.061.2024088095048.NRT.hdf,2024-03-28 08:50,61,116536,D,112.444108403689,-40.268993869918,-62.2925006096969,70.7378004382515,112.445463931153,71.0348057623163,70.7333414384838,99.5071940353009,-56.295841267642,-62.275352684576,-44.0223963408711,-40.1125977225495
MYD03.A2024088.0855.061.2024088095021.NRT.hdf,2024-03-28 08:55,61,116536,D,98.9705953899441,-23.058448794713,-44.4377761690067,68.6010763266057,98.9738852797099,70.5712047899025,68.5782362581276,91.7661171703211,-40.3404836273927,-44.4572971880475,-26.1277849823716,-22.9677710392672
MYD03.A2024088.0900.061.2024088094952.NRT.hdf,2024-03-28 09:00,61,116536,D,91.3638135780419,-5.42873712248946,-26.4339125868097,65.6437563285607,91.3689121050702,68.5535520681918,65.6239838375457,86.5496214898027,-23.1309213765017,-26.456253533166,-8.32553674391738,-5.38715237940326
MYD03.A2024088.0905.061.2024088094952.NRT.hdf,2024-03-28 09:05,61,116537,D,86.2993400991911,12.4444640746115,-8.49852730696073,61.7477085321153,86.305597125849,65.6485727571286,61.7322087546021,82.6197439369417,-5.49888899572027,-8.51753003310999,9.42188367216493,12.4861308532277
MYD03.A2024088.0910.061.2024088094953.NRT.hdf,2024-03-28 09:10,61,116537,D,82.5477221473736,30.400688868203,9.35326367927723,56.370191232182,82.608023259547,61.7614406498402,56.2904993879716,79.5716890645416,12.3774966632162,9.33617331536139,27.0085982074079,30.5679969965393
MYD03.A2024088.0915.061.2024088113206.NRT.hdf,2024-03-28 09:15,61,116537,D,79.5918811728004,48.3667266025867,26.9583578847719,48.0299890429442,79.9318848692794,56.3909090980593,47.8426018313269,77.5221678497727,30.3498535775799,26.9385199531389,44.0186076740006,48.6445363573921
MYD03.A2024088.0920.061.2024088114705.NRT.hdf,2024-03-28 09:20,61,116537,D,77.5663813641421,66.2908881249386,44.0093139716856,32.3179640766067,78.1127010675101,48.0730354759233,31.9568184708804,77.1208931272658,48.2958655648252,43.9991483757832,59.5606041616304,66.6326987972515
MYD03.A2024088.0925.061.2024088114849.NRT.hdf,2024-03-28 09:25,61,116537,D,90.3363415130128,84.2351199728543,59.6458151219846,-4.0436756161647,78.0800236081609,32.401909101573,-4.30740969240529,91.5319069927433,66.1614744217269,59.6423421792125,70.1049522099686,84.2572456291287
MYD03.A2024088.0930.061.2024088115503.NRT.hdf,2024-03-28 09:30,61,116537,B,180,89.9922391828759,67.61110734236,-180,93.1574631820733,-3.83452207267555,-55.4630328192478,-123.40663780233,83.6387223197166,70.3911849389357,67.2897309115711,77.2234538286714
MYD03.A2024088.0935.061.2024088114505.NRT.hdf,2024-03-28 09:35,61,116537,N,-55.8824187693347,77.8721428589783,54.3367263016678,-123.887785240109,-125.290689440694,-55.8804487047426,-82.1076117715114,-120.284069973248,77.6768734075463,67.6498092149005,54.1286164575953,59.460694750909
MYD03.A2024088.0940.061.2024088114429.NRT.hdf,2024-03-28 09:40,61,116537,N,-82.6742629348368,59.9384880926655,38.0249806389421,-121.56187781528,-120.812321484513,-82.6729804749682,-94.4209956814806,-121.571702840122,59.9390665311695,54.4016509008195,37.8997288724983,41.6198641452745
MYD03.A2024088.0945.061.2024088114400.NRT.hdf,2024-03-28 09:45,61,116537,N,-94.8665456674308,42.0114154766274,20.6484969944032,-123.991081345472,-121.859152482631,-94.8625652901804,-101.606702962029,-124.014770362006,42.0341732752583,38.0919373337991,20.57839609747,23.6780432332956
MYD03.A2024088.0950.061.2024088114502.NRT.hdf,2024-03-28 09:50,61,116537,N,-101.925160716846,23.9611777928443,2.92679279850271,-127.163767337171,-124.13530722253,-101.923849058765,-106.53842216269,-127.182566706816,23.9947805316243,20.7173527486167,2.91145117286287,5.86612754432212
MYD03.A2024088.0955.061.2024088114508.NRT.hdf,2024-03-28 09:55,61,116537,N,-106.630560562598,6.02670576643253,-14.9623054227716,-131.309547667324,-127.24012704941,-106.580140755188,-110.162672545774,-131.315919983498,6.05639416874086,2.99173393969142,-15.0144702148036,-11.8437414849126
MYD03.A2024088.1000.061.2024088114504.NRT.hdf,2024-03-28 10:00,61,116537,N,-110.149041529536,-11.7739787633652,-32.8933926039624,-137.062867828419,-131.30916210308,-109.922563122398,-112.850481479472,-137.07070751656,-11.7544884233693,-14.9126796739506,-33.0794802836416,-29.3296142910157
MYD03.A2024088.1005.061.2024088114442.NRT.hdf,2024-03-28 10:05,61,116537,N,-112.820642376076,-29.2568393523961,-50.7795698219486,-146.121547322668,-137.042121381919,-112.412405572842,-114.620453959896,-146.231455307123,-29.2434425208579,-32.8360105671105,-51.0839199872951,-46.1178796058855
