# MODIS Aqua GEOGRAPHIC METADATA TEXT FILE day 2024-03-26
# NFiles = 212, max geo IngestTime = 2024-03-26 19:56:50.101946
# GranuleID,StartDateTime,ArchiveSet,OrbitNumber,DayNightFlag,EastBoundingCoord,NorthBoundingCoord,SouthBoundingCoord,WestBoundingCoord,GRingLongitude1,GRingLongitude2,GRingLongitude3,GRingLongitude4,GRingLatitude1,GRingLatitude2,GRingLatitude3,GRingLatitude4
MYD03.A2024086.0320.061.2024086051316.NRT.hdf,2024-03-26 03:20,61,116504,N,16.038546900621,63.8425784922157,41.6935567720393,-26.5023942113622,-26.3041820686858,16.0399605348424,2.33457500231228,-26.5055870984186,63.825011193447,57.6876825269645,41.5531162763728,45.5068124074677
MYD03.A2024086.0325.061.2024086051004.NRT.hdf,2024-03-26 03:25,61,116504,N,1.86150954910925,45.9193019640475,24.5391364204088,-28.6982525005547,-26.7960303889583,1.86425867262869,-5.58315308529699,-28.7210373830339,45.9409001564002,41.7598606847245,24.4646865453256,27.6489282269548
MYD03.A2024086.0330.061.2024086050953.NRT.hdf,2024-03-26 03:30,61,116504,N,-5.90589143778383,27.9630467761256,6.89265512774635,-31.6990864036213,-28.8676896021217,-5.90036990948234,-10.8557363307371,-31.7201849433744,27.9931590420846,24.6095022573962,6.86412940681091,9.82730272654968
MYD03.A2024086.0335.061.2024086051036.NRT.hdf,2024-03-26 03:35,61,116504,N,-11.0148926879574,10.0118524862591,-10.9727016002106,-35.5867131098127,-31.7814610167339,-11.0006734616426,-14.7625183245847,-35.5915802795873,10.041769594961,6.96109088732216,-10.9944888989191,-7.90209604457987
MYD03.A2024086.0340.061.2024086051023.NRT.hdf,2024-03-26 03:40,61,116504,N,-14.7579163671818,-7.82888030913873,-28.9014744247579,-40.8995237473781,-35.6136248566144,-14.5707297003505,-17.6351150374211,-40.9067163319505,-7.80529384426172,-10.9202446590087,-29.0590947484504,-25.473236804044
MYD03.A2024086.0345.061.2024086051024.NRT.hdf,2024-03-26 03:45,61,116504,N,-17.6044882191517,-25.4040190360666,-46.8031159252944,-48.967238445145,-40.8782084346066,-17.2390462335388,-19.6434189914966,-49.0442294098546,-25.3897191751629,-28.8483608776961,-47.0831306981259,-42.4717508135978
MYD03.A2024086.0350.061.2024086051046.NRT.hdf,2024-03-26 03:50,61,116504,N,-19.6036852479798,-42.4217214319128,-64.7387964874406,-63.8340819957542,-48.9305952796795,-19.01511779329,-20.0057442157334,-64.0936266020841,-42.4120681401155,-46.7305492048587,-65.0834251382822,-58.1548006050283
MYD03.A2024086.0355.061.2024086051312.NRT.hdf,2024-03-26 03:55,61,116504,N,-9.75016096961087,-58.1912940262613,-82.596388949018,-97.2867201531545,-63.7493875860035,-19.1494684699704,-8.96639008202224,-97.5708491711913,-58.1872273826996,-64.6010415938862,-82.6571853488515,-69.2933423845948
MYD03.A2024086.0400.061.2024086051751.NRT.hdf,2024-03-26 04:00,61,116504,B,180,-68.269255500876,-89.9889277523296,-180,-97.0776151695767,-7.52097659471732,136.533624010384,-148.649519020662,-69.5331232266557,-82.0474526527836,-78.8576975712361,-67.9296343529254
MYD03.A2024086.0405.061.2024086051255.NRT.hdf,2024-03-26 04:05,61,116504,D,-148.994487835606,-55.7627367832497,-79.5961358019744,135.830585485595,-148.992498316935,134.09868281701,141.556613315001,-177.50764247397,-68.3066454202459,-79.289115697764,-61.2331982995045,-55.5207425148998
MYD03.A2024086.0410.061.2024086051114.NRT.hdf,2024-03-26 04:10,61,116504,D,-178.137353496034,-39.746898490816,-61.7349005126836,140.691089517909,-178.136016623358,141.075391543421,140.685563612029,169.207505824383,-55.8282096076256,-61.7214186285912,-43.4686036049965,-39.5921845946257
MYD03.A2024086.0415.061.2024086051058.NRT.hdf,2024-03-26 04:15,61,116504,D,168.672534297612,-22.6007245696862,-43.8802328985379,138.541458632252,168.675864901436,140.541722858386,138.518205796405,161.603346991389,-39.8184449574581,-43.8999797160646,-25.6615774088917,-22.5117513825076
MYD03.A2024086.0420.061.2024086051047.NRT.hdf,2024-03-26 04:20,61,116505,D,161.201434606829,-4.95851873746819,-25.961514970011,135.558132150373,161.206559321646,138.493099235778,135.538617859325,156.427013037316,-22.6711142505009,-25.9838604504137,-7.85572275282905,-4.91793314530986
