# MODIS Aqua GEOGRAPHIC METADATA TEXT FILE day 2024-04-09
# NFiles = 211, max geo IngestTime = 2024-04-09 18:28:44.484318
# GranuleID,StartDateTime,ArchiveSet,OrbitNumber,DayNightFlag,EastBoundingCoord,NorthBoundingCoord,SouthBoundingCoord,WestBoundingCoord,GRingLongitude1,GRingLongitude2,GRingLongitude3,GRingLongitude4,GRingLatitude1,GRingLatitude2,GRingLatitude3,GRingLatitude4
MYD03.A2024100.0635.061.2024100082040.NRT.hdf,2024-04-09 06:35,61,116710,N,-53.5837417895354,21.2312986808284,0.214207546135192,-78.5823702795092,-75.4148225043901,-53.5779759539319,-57.9917844606806,-78.5982799115964,21.2618234053478,18.0353591232937,0.197026597309242,3.17147107490313
MYD03.A2024100.0640.061.2024100082023.NRT.hdf,2024-04-09 06:40,61,116710,N,-58.0976646198393,3.30488603116702,-17.6910185449446,-82.913902471155,-78.6448298302907,-58.0230122695363,-61.4945449379348,-82.92045234812,3.33391485767926,0.27415090329314,-17.7636519439967,-14.5324003965408
MYD03.A2024100.0645.061.2024100082029.NRT.hdf,2024-04-09 06:45,61,116710,N,-61.48161461538,-14.459175191353,-35.6200195620726,-89.0213302291118,-82.9018541911837,-61.2276876561003,-64.0651680829377,-89.028927762142,-14.4420663781798,-17.6401992731248,-35.8246401460959,-31.9452265131993
MYD03.A2024100.0650.061.2024100082040.NRT.hdf,2024-04-09 06:50,61,116710,N,-64.0274282277739,-31.8765826200629,-53.4971790910166,-98.87751175674,-88.9949086137096,-63.5857943277876,-65.6389086595157,-99.0131032252589,-31.8636010239891,-35.5620628008654,-53.8169743116881,-48.5709923901618
MYD03.A2024100.0655.061.2024100082208.NRT.hdf,2024-04-09 06:55,61,116710,N,-64.6313176938623,-48.5440617411556,-71.3501327709089,-118.575390587492,-98.8288226229387,-64.9786733033669,-64.6144433430759,-118.904437520914,-48.5364264190603,-53.4149699483932,-71.6653866283781,-63.1350209709677
MYD03.A2024100.0700.061.2024100082611.NRT.hdf,2024-04-09 07:00,61,116710,N,-2.2732625663634,-63.2340506766851,-89.210267221484,-162.40080178012,-118.448352518401,-63.4951135548806,7.36687177313985,-162.422906060509,-63.2294209513373,-71.1430914713574,-87.5581839260672,-70.631018473077
MYD03.A2024100.0705.061.2024100082737.NRT.hdf,2024-04-09 07:05,61,116710,B,180,-64.3919050229819,-89.9866839941348,-180,-162.1551374167,-1.90847185411099,94.7735063395448,152.176476222712,-70.9523862680889,-87.1074513606792,-72.3719527795192,-64.0852946150667
MYD03.A2024100.0710.061.2024100082236.NRT.hdf,2024-04-09 07:10,61,116710,D,151.62625011137,-50.0414391963847,-72.9782457991976,94.4972685638075,151.62802239782,93.4344056169275,95.9305947415649,130.952255079367,-64.4454255166097,-72.8400231444531,-54.661877073571,-49.835665147984
MYD03.A2024100.0715.061.2024100082116.NRT.hdf,2024-04-09 07:15,61,116710,D,130.352852810531,-33.4790256455424,-55.1220315003538,94.4553587260422,130.354548072173,95.6207209431851,94.4406590483926,120.423742776774,-50.1106116022275,-55.1337567236136,-36.8744274417313,-33.3501081454217
MYD03.A2024100.0720.061.2024100082106.NRT.hdf,2024-04-09 07:20,61,116710,D,119.928886629773,-16.0165032757176,-37.246639965018,91.9644998007187,119.932380902639,94.3419341561803,91.9406839232627,113.902338481415,-33.5494397761434,-37.2690965667081,-18.9711640567292,-15.9496266906306
MYD03.A2024100.0725.061.2024100082057.NRT.hdf,2024-04-09 07:25,61,116710,D,113.567398055512,1.73477348116331,-19.2245968891606,88.6596265685738,113.573016366199,91.9399719775823,88.6459943983041,109.299798289382,-16.0867878549273,-19.2462551927057,-1.18927162975154,1.76143409027367
MYD03.A2024100.0730.061.2024100082048.NRT.hdf,2024-04-09 07:30,61,116710,D,109.119193118458,19.6568411879272,-1.30857471695565,84.267022594447,109.125770059841,88.6692708724009,84.2293451287189,105.7300155944,1.66229112847773,-1.32719243039961,16.5320837636067,19.7443911143626
MYD03.A2024100.0735.061.2024100082045.NRT.hdf,2024-04-09 07:35,61,116710,D,105.741010392788,37.6256233472988,16.4693705999477,78.0751165029149,105.887285838904,84.27956683028,77.8482162856657,103.081373076141,19.5983200455792,16.453248083634,33.9387719171035,37.8397607475675
MYD03.A2024100.0740.061.2024100095146.NRT.hdf,2024-04-09 07:40,61,116711,D,103.115880438453,55.5660135337135,33.9325210594843,67.5181614477666,103.531881120353,78.0816390483188,67.3729703486195,101.493855343424,37.5656131429927,33.9212932113088,50.570543648064,55.8957797076644
MYD03.A2024100.0745.061.2024100100326.NRT.hdf,2024-04-09 07:45,61,116711,D,102.866046030552,73.4998446260377,50.5539024182933,45.7681565003061,102.20257096046,67.5677422955318,45.3606342405728,102.898637260017,55.4881259397954,50.5468905474892,64.8047354329821,73.8101446112015
MYD03.A2024100.0750.061.2024100100626.NRT.hdf,2024-04-09 07:50,61,116711,D,180,89.9952369926162,64.9548789722947,-180,104.152723215325,45.8974495181503,-1.77929048027694,-136.868021690199,73.288385123716,64.9534444544917,70.8678357430523,87.1069214652471
MYD03.A2024100.0755.061.2024100100706.NRT.hdf,2024-04-09 07:55,61,116711,B,-1.66308642418391,88.6075319035231,62.979128507839,-145.758579986611,-149.447474904682,-1.66127531266708,-44.5248773869411,-96.4661649272946,87.0885105400277,71.2213302058936,62.6675918557947,70.1133482341469
MYD03.A2024100.0800.061.2024100100109.NRT.hdf,2024-04-09 08:00,61,116711,N,-45.1756004158872,70.6684016121365,47.972220114037,-96.6594752738716,-97.4998261430008,-45.1738987897632,-63.650948946052,-96.1719767882763,70.5994945269134,63.0346852100265,47.8248959426402,52.2948839140671
